x,y,label
75.0718,2.72507,2
72.5512,16.4744,2
75.2533,4.46201,2
63.0542,-12.7049,2
74.8457,-6.91364,2
81.2954,-18.1361,2
86.4331,1.7146,2
58.7036,-4.05979,2
50.1493,-14.316,2
63.9891,-11.1896,2
65.5812,-11.1637,2
78.4338,1.61154,2
81.6864,-7.56564,2
71.3266,-24.2114,2
56.5042,-0.670852,2
66.4915,-11.9323,2
77.02,-7.08421,2
83.914,-1.37213,2
69.8093,-12.6283,2
59.7543,1.03982,2
97.8203,-16.5639,2
91.9392,-1.15009,2
67.924,-17.0327,2
61.8174,9.49862,2
71.1485,-8.63898,2
66.593,-32.4664,2
68.4697,-30.535,2
75.8346,-3.5665,2
79.4832,-30.8006,2
63.9275,-11.3843,2
67.6598,-9.33754,2
67.9252,4.4848,2
65.0983,-11.5263,2
70.6965,-15.1505,2
77.505,-9.72223,2
88.7594,-10.3208,2
66.109,-26.7758,2
48.8051,-22.4844,2
77.8748,-5.75123,2
74.6579,-8.91971,2
82.1151,-1.62391,2
73.363,-14.6054,2
71.4057,-4.34003,2
58.6206,-10.1908,2
65.2981,2.15614,2
72.8608,-11.8281,2
71.3769,-9.25221,2
84.1373,8.62609,2
70.6295,-29.1383,2
74.717,-17.1609,2
69.7426,-8.38681,2
72.6023,-4.41626,2
62.1301,-22.7985,2
60.1173,11.8887,2
76.7456,-17.3639,2
67.4158,-9.26647,2
73.1101,-23.1005,2
79.3255,-15.7028,2
104.377,4.35151,2
66.8672,-19.8778,2
89.331,-12.8038,2
35.7409,-24.0013,2
76.0991,-18.2164,2
69.3201,-5.76434,2
64.4535,-9.64642,2
81.0618,-21.1915,2
58.8328,-3.30021,2
59.7707,-6.57343,2
69.7329,-22.0968,2
66.791,-10.471,2
49.6552,-1.86974,2
70.7007,-15.8951,2
72.2005,-12.3763,2
65.9533,-16.9318,2
74.2001,-14.8972,2
72.8121,-3.04636,2
57.8804,-4.08134,2
48.9007,-21.9808,2
61.6748,4.14932,2
72.8055,-5.54325,2
82.2444,-8.71373,2
68.8519,-0.968421,2
70.258,-5.57356,2
51.295,3.89063,2
71.8786,1.95838,2
74.2668,0.22686,2
73.8897,-4.13842,2
72.4387,-8.70207,2
68.8469,-4.47385,2
67.4579,-11.5191,2
63.2374,-4.33262,2
67.0457,-8.74969,2
61.1411,-20.1292,2
59.0659,-36.5965,2
63.0932,-9.51196,2
64.1951,-4.12255,2
69.1438,-6.86412,2
68.2186,-13.9617,2
80.7881,-21.6111,2
62.1559,-5.59855,2
76.2021,-0.353541,2
67.7161,-21.9539,2
66.8775,-13.7637,2
81.1684,-12.7322,2
77.5261,-16.8548,2
73.1333,-14.035,2
62.9261,-13.9975,2
51.7913,6.18583,2
69.1569,-9.00409,2
62.2729,-7.57671,2
62.8697,-8.90002,2
59.7555,-18.6486,2
55.9383,-5.325,2
63.3782,8.62692,2
89.0651,-18.0079,2
59.4921,-21.839,2
63.0717,4.1653,2
74.1827,-14.3939,2
72.996,-21.995,2
74.5488,0.68999,2
72.7907,-13.4238,2
68.5878,0.489019,2
83.4991,-3.71248,2
85.6057,-2.34739,2
49.3334,-16.4513,2
80.2581,-17.9053,2
73.9942,-3.41673,2
71.4904,-32.6872,2
75.5642,-35.1071,2
50.7718,-5.56026,2
63.3196,3.69569,2
62.6338,-20.6012,2
72.4847,-9.64328,2
55.5865,-23.3069,2
51.6603,-29.9661,2
53.6548,-5.41221,2
89.7527,-8.2968,2
60.4619,2.98287,2
80.376,-11.604,2
61.8247,-13.0396,2
73.425,-12.0284,2
72.7786,1.59133,2
67.3039,-22.6571,2
71.1454,-6.82028,2
91.3765,-10.3245,2
70.4577,-2.01534,2
65.3557,-2.15609,2
86.1441,-6.64471,2
40.9859,-20.9689,2
85.2841,-16.273,2
84.699,-11.2464,2
78.1619,-22.5397,2
63.3045,-7.13628,2
50.9626,-0.586815,2
78.5982,-24.0221,2
71.4241,-15.8038,2
73.3584,1.43101,2
63.5102,-10.8912,2
64.3641,-38.6811,2
79.9131,-16.8997,2
70.6145,-13.6481,2
77.3719,-29.6917,2
62.4332,4.51574,2
66.5303,-23.7364,2
53.3992,-8.95108,2
82.7971,-3.40617,2
65.8034,-11.1921,2
87.7245,-1.78804,2
68.3788,-11.2127,2
76.4641,1.2505,2
67.3584,-1.97729,2
89.7578,-20.1952,2
71.4421,-6.04068,2
74.5661,-8.15619,2
68.464,-7.43202,2
78.4423,-13.5928,2
73.1061,5.70102,2
62.3471,-22.5489,2
51.8253,-14.287,2
70.3966,-5.69431,2
76.4983,-4.37854,2
61.4843,-16.319,2
61.8035,1.2972,2
76.0211,-7.2304,2
60.6445,7.60486,2
71.7081,-12.8612,2
76.8371,-18.1247,2
78.4062,-18.0971,2
68.7202,-23.9524,2
50.063,-20.2035,2
87.6969,-11.4297,2
87,4.57413,2
68.1916,-20.0498,2
68.0847,-28.0965,2
64.0625,-10.7499,2
74.9397,-13.94,2
74.1319,-7.69143,2
67.3991,-22.5754,2
73.7817,0.664159,2
55.1144,-11.7079,2
82.8013,-13.104,2
61.3069,7.83916,2
66.2692,-2.28223,2
59.1979,-11.3285,2
62.4453,-30.1522,2
49.1978,-11.7195,2
72.9477,-8.3447,2
59.8777,-5.74276,2
73.4751,-4.28315,2
85.3664,-16.4692,2
69.3854,-1.90694,2
62.1507,-5.05279,2
64.2373,-13.3351,2
72.921,0.791644,2
77.4823,-23.1305,2
77.3432,3.18155,2
69.8536,-9.06613,2
70.681,-3.58606,2
84.1623,-24.3977,2
57.4658,4.54423,2
63.8804,1.74088,2
92.761,1.3207,2
86.4152,-12.4844,2
63.2381,0.645711,2
72.8164,-17.7809,2
52.9832,1.24064,2
66.037,-15.1299,2
63.8211,-8.54113,2
84.7494,-21.7799,2
66.8272,-18.4936,2
66.8739,-7.11755,2
90.1131,-13.738,2
43.8898,-13.82,2
81.0825,-12.4417,2
62.293,-16.4699,2
58.5533,-23.5686,2
56.0096,8.87716,2
76.5793,-6.1734,2
82.2019,-6.9653,2
73.0418,-14.7629,2
69.5636,-12.5518,2
52.0409,-14.05,2
73.3532,-7.78997,2
63.9097,-12.6118,2
50.8344,-1.43913,2
72.1945,-16.4423,2
74.7356,-25.908,2
68.8587,-10.9142,2
80.1072,-4.84448,2
73.5938,-2.30054,2
64.9175,-17.7965,2
69.1863,-1.34573,2
56.6751,-19.8997,2
63.847,7.07025,2
73.5285,-4.30511,2
77.773,-20.9787,2
66.5875,-16.512,2
74.6862,-13.7852,2
82.4414,-3.19881,2
52.3063,-19.9653,2
69.2922,-8.16517,2
64.4033,11.5388,2
87.8374,-5.79754,2
73.0648,2.34604,2
58.6327,1.1054,2
74.56,-14.9458,2
74.2704,-21.8135,2
50.2545,-9.79326,2
62.0931,-22.1053,2
87.6131,0.887188,2
79.4034,3.45468,2
77.5664,17.2598,2
87.6789,-5.0121,2
67.5209,0.599772,2
79.9205,-2.78586,2
71.3255,-6.04079,2
57.6881,-26.8179,2
85.2369,-7.59419,2
64.6537,-8.68329,2
61.3114,11.2666,2
59.0676,7.58865,2
87.7602,-11.6134,2
68.2461,-26.3772,2
64.4545,-2.22282,2
65.5331,-29.0928,2
63.8961,-19.1027,2
80.1144,13.0542,2
53.4408,-4.50005,2
71.9287,-16.9375,2
61.5967,-10.7549,2
66.9309,-13.7826,2
50.3452,-9.61315,2
72.0135,-13.6751,2
83.8145,-24.7341,2
78.2793,-0.211726,2
63.3732,-5.14042,2
67.5671,1.26309,2
78.3058,-2.31531,2
64.1581,-9.9604,2
58.6794,-5.1877,2
84.9919,-25.7485,2
66.1134,-4.92238,2
74.5239,-1.03961,2
70.6428,-8.46536,2
89.6064,0.470834,2
76.0323,-3.83767,2
75.8833,-11.4007,2
91.4151,-18.5812,2
75.9658,-5.74556,2
56.8202,-18.1518,2
65.2621,-1.15632,2
72.5354,-20.2033,2
42.9797,-8.86001,2
58.1149,-18.2817,2
73.2602,-11.988,2
77.947,-12.4164,2
71.2361,-8.81909,2
80.5662,7.03674,2
88.4141,-13.1162,2
72.9395,-8.77433,2
71.4249,-6.56867,2
85.3774,-2.57496,2
60.6989,4.76024,2
84.4139,-6.60529,2
78.8501,-11.4846,2
72.2363,-3.34833,2
79.5145,-7.22446,2
70.8176,-20.5253,2
79.3355,-17.0134,2
83.9201,-18.9753,2
64.9989,-4.22545,2
70.3005,4.67598,2
72.4469,-14.5013,2
65.3291,-20.5794,2
69.6867,-8.77088,2
82.8095,-2.2107,2
66.1264,-24.6582,2
74.3161,0.496487,2
62.7427,-19.1419,2
66.7162,-1.28301,2
52.7658,2.2496,2
64.237,2.67352,2
82.9306,-20.1806,2
36.5003,-21.4922,2
103.92,-25.9406,2
78.9207,-12.2006,2
71.3129,4.67827,2
70.8902,15.4043,2
87.7045,-15.3165,2
58.6657,-4.89476,2
65.9413,-0.471723,2
53.615,-20.942,2
80.8197,-30.3718,2
67.5959,-2.23745,2
70.4537,-14.35,2
52.6143,-5.96824,2
67.0573,-18.3693,2
80.3353,10.0038,2
65.8166,-7.6954,2
58.668,-6.6534,2
63.5537,-33.6,2
72.7793,-2.60152,2
70.0573,-6.74046,2
63.6747,-19.5744,2
61.4144,-12.5616,2
59.9193,-11.4084,2
54.5431,-9.97554,2
70.5878,-9.45215,2
53.5013,-11.8828,2
72.7896,-28.2201,2
76.3018,-6.23167,2
51.4887,-31.3594,2
82.6764,-19.1439,2
64.7366,-20.4631,2
89.9253,-10.7086,2
82.3373,-6.082,2
67.7835,-13.7831,2
82.0141,8.5819,2
65.6445,-3.32476,2
58.8983,-22.7956,2
50.2829,4.20312,2
68.2905,-13.5978,2
85.3132,-9.97764,2
93.1015,-14.4807,2
64.6744,-1.08624,2
72.9745,0.826053,2
74.516,-9.20785,2
68.4131,-2.75081,2
75.3067,-4.20446,2
53.8403,-12.4098,2
67.3526,-0.354249,2
67.3933,-32.9488,2
56.9394,-4.87195,2
69.1228,5.31704,2
57.2276,-5.16795,2
76.0593,-5.56953,2
59.8158,-4.15028,2
64.3056,-27.2714,2
59.1149,-16.2598,2
91.614,-12.1101,2
78.3101,-16.3773,2
68.5995,0.792814,2
68.0169,1.10889,2
82.8461,-12.4917,2
49.5126,-0.511164,2
69.8973,-34.17,2
84.1734,-4.63136,2
78.8944,-24.2979,2
70.6976,9.44403,2
61.7701,-19.6889,2
78.0163,4.23549,2
73.5495,-16.0994,2
55.7349,-12.7445,2
65.8982,13.6939,2
57.3989,-13.8274,2
63.0436,-27.3165,2
90.1237,-18.2544,2
64.3812,-23.6117,2
63.4482,-5.62352,2
72.9468,-17.2522,2
52.5783,-13.1201,2
63.6327,5.73894,2
71.9925,-10.9906,2
72.3928,-4.81153,2
79.117,-4.51267,2
51.9324,-17.8662,2
70.434,-21.5999,2
73.8084,-2.22464,2
81.8408,-19.7307,2
60.5182,-7.98683,2
76.2782,-26.2345,2
72.4325,-18.9151,2
68.7654,1.41895,2
60.7279,2.76354,2
68.2995,-11.5833,2
71.6215,-26.8755,2
70.5995,-5.84541,2
80.1054,-10.8262,2
70.754,10.0941,2
61.24,-21.4442,2
68.3528,8.33749,2
61.5167,-12.4344,2
71.4311,-0.00614835,2
62.0274,-24.1987,2
61.7809,1.96863,2
98.6697,-2.16413,2
73.0144,-1.72246,2
82.9438,-0.940818,2
80.522,-13.2087,2
53.5289,-3.68672,2
70.6719,-0.772277,2
56.8143,-13.7046,2
72.3765,-26.5254,2
49.8315,-8.86141,2
70.1647,-18.9708,2
72.2554,17.1329,2
69.0665,2.74278,2
57.8361,-1.47745,2
75.974,-22.8494,2
68.3326,0.697661,2
60.6736,-8.95394,2
61.2047,-14.9268,2
65.426,-8.98758,2
77.3734,-3.91479,2
65.8809,-24.6382,2
68.6838,-26.4848,2
83.1739,-11.6694,2
69.5714,-1.19085,2
87.7627,-12.0958,2
64.2525,-4.65925,2
58.7633,-9.55375,2
87.6779,-14.5747,2
84.7795,-28.1934,2
44.4876,-28.9191,2
71.158,-4.96975,2
81.1129,1.82029,2
69.6739,-13.5013,2
77.8198,-29.2818,2
74.5919,-6.96902,2
87.1853,-7.56181,2
80.6064,4.67578,2
84.9769,-20.7728,2
79.3889,18.9659,2
73.09,-9.9385,2
83.2114,-35.3608,2
54.6442,-10.7943,2
73.6423,-16.8087,2
68.8404,-3.08947,2
75.8253,-25.178,2
77.2142,-21.1723,2
62.6997,-11.284,2
65.8785,-18.3544,2
65.8312,-12.8005,2
69.7581,-6.18908,2
68.6162,-15.9846,2
64.9813,-16.7833,2
64.8588,-9.28658,2
66.7955,-17.6295,2
43.5644,-14.0781,2
68.2845,-0.052836,2
53.9772,-18.1173,2
72.3755,-14.151,2
45.1296,6.06939,2
79.2359,-7.78327,2
67.8927,-20.7949,2
77.4559,-6.61044,2
67.2825,-3.45641,2
77.2309,-4.17979,2
77.1453,-16.2502,2
60.351,-16.1872,2
65.3119,-16.6103,2
77.9361,-32.7019,2
79.8817,-9.25513,2
64.0641,-5.05367,2
55.6534,-2.35245,2
60.3371,-0.512153,2
69.2007,-13.5796,2
62.6972,-10.167,2
66.3999,-5.40406,2
60.8626,-17.9424,2
74.0313,-25.6983,2
82.4426,-17.3888,2
71.0573,-20.9438,2
80.9149,-5.50573,2
74.1977,-3.39867,2
73.761,-9.80484,2
69.1508,-27.3367,2
73.7446,-22.2475,2
93.633,-10.3632,2
72.05,-1.98867,2
79.095,-17.7693,2
52.6615,-12.1012,2
91.2562,-26.7677,2
69.6917,-7.7891,2
47.7109,-6.09538,2
55.0081,11.5672,2
67.6817,-9.78564,2
65.4464,-12.1308,2
84.5682,-6.07738,2
97.569,-14.4464,2
53.2485,-11.4179,2
67.1699,-4.07304,2
62.4204,-16.2767,2
59.6356,-37.7904,2
78.5236,-6.86867,2
68.0728,-9.4509,2
64.409,-17.3257,2
83.5887,-10.1641,2
83.7105,-7.56741,2
76.5997,-8.59839,2
65.5987,-5.5155,2
64.1653,-8.23943,2
72.3185,-28.3774,2
72.8907,-13.084,2
71.8598,-7.28151,2
74.9859,4.9548,2
68.013,-12.9343,2
71.7232,-7.87275,2
85.0203,-22.1098,2
66.0944,0.719627,2
85.7653,-15.9416,2
75.2903,-20.5249,2
69.0573,-16.4267,2
84.216,-13.2995,2
69.4321,-7.77899,2
69.3489,-16.71,2
67.496,0.769537,2
54.3796,-2.37358,2
55.3719,-8.75997,2
65.9917,-4.95653,2
82.5965,-29.8464,2
80.1046,-11.9095,2
62.4438,-16.1361,2
87.3429,-11.9419,2
63.1353,-32.4736,2
80.3844,-12.193,2
53.6236,-20.6944,2
70.9927,-3.2878,2
92.6758,-16.1846,2
65.1542,-7.42244,2
79.3341,-22.1866,2
69.0304,-13.7066,2
85.0982,-11.3144,2
75.0756,-1.20056,2
74.9041,-31.5942,2
51.6665,5.64022,2
77.5627,-12.5188,2
83.9768,-15.2038,2
52.639,0.246635,2
64.8027,-19.8936,2
60.9149,-5.64697,2
76.3114,-13.2713,2
72.7001,-17.9513,2
54.8547,-4.23137,2
60.463,-11.1546,2
73.0984,-14.0913,2
58.3305,-24.5473,2
78.088,4.29718,2
61.1877,-32.672,2
76.2733,-27.6961,2
67.0222,-35.0196,2
83.5479,1.91002,2
54.1995,-13.4595,2
67.8053,4.4446,2
87.902,14.8541,2
62.0576,-0.184593,2
67.4339,-4.60047,2
51.2042,-7.37377,2
83.5315,-4.59611,2
63.0703,-10.0945,2
62.5997,-7.99627,2
68.3894,-1.8194,2
75.6042,-8.00777,2
51.3946,-7.56044,2
54.0574,-30.1415,2
54.2143,0.976269,2
66.1136,-2.30769,2
72.9823,-21.4171,2
63.4724,0.424374,2
67.7557,-3.70092,2
59.9153,-4.50281,2
59.5956,19.358,2
74.9352,2.19113,2
59.3388,-18.7453,2
79.3621,5.21444,2
82.1181,-13.6193,2
83.8271,-38.7955,2
74.6188,-11.3345,2
61.732,-5.5729,2
68.4868,-23.1214,2
69.3009,-27.3087,2
56.7062,-17.4569,2
71.5353,0.862379,2
76.2103,7.05501,2
63.8464,-17.7283,2
66.2522,-3.91303,2
81.4477,-24.2476,2
62.6794,-20.0882,2
54.3353,1.64946,2
75.6627,-15.7587,2
80.0356,-14.6117,2
60.5096,-18.8059,2
69.598,-15.5716,2
63.6628,-30.4821,2
56.0525,-7.35751,2
64.0765,-4.39856,2
64.7049,-10.3766,2
80.5689,14.508,2
86.6113,-7.86775,2
76.7315,-16.8394,2
68.2507,-7.142,2
83.5359,-22.0318,2
84.6338,-10.6543,2
59.7086,-7.02261,2
66.6206,0.278247,2
79.4429,-20.8802,2
59.1415,-3.26859,2
62.9314,-9.67255,2
76.2817,6.19727,2
81.7813,-17.8944,2
49.6452,-20.2911,2
58.38,-12.982,2
74.6824,-22.7428,2
88.0462,2.73894,2
41.7201,-7.23792,2
61.9128,-12.9873,2
74.7915,-17.6376,2
61.9909,-15.7656,2
82.0116,-18.7038,2
78.7104,-15.1019,2
85.5191,-22.0943,2
76.5364,-11.3925,2
48.342,-9.15055,2
69.6929,-7.06763,2
79.8628,-16.0177,2
69.803,4.93805,2
83.6517,-18.7392,2
85.6528,-6.46106,2
82.7709,-2.3733,2
64.4653,-10.5014,2
90.7228,-12.2558,2
64.8798,-24.8773,2
